"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"East Asia & Pacific (excluding high income)","EAP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4101298506155","2.40023394508826","2.3247544923541","2.35768170174344","2.03153868907637","1.91810094679818","1.8298051258444","1.77007924963594","1.74775890328694","1.66964055833248","1.79152542158862","1.72060002794547","1.88096200347315","1.95872847493213","1.93785885213252","1.87722339749074","1.811435710433","1.80951894050957","1.77925819526742","1.75001368162808","1.91787416064629","1.73842548183584","1.68913240298375","1.72902886124298","1.76872107344259","1.80994373635617","1.87489698463999","",
"Early-demographic dividend","EAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.15594032877284","3.74346279802138","3.5357931647693","3.51296431233121","3.12592116201892","2.95933425606098","2.7529979402959","2.76539217048027","2.63435388342464","2.76814274326787","2.86523085229655","2.69718328092331","2.57779881803211","2.58931554038363","2.59215986203887","2.53073394509843","2.44702696263309","2.36865149582031","2.30362761557806","2.24380534349855","2.21974401104361","2.51395417069439","2.30229852064607","2.19859797787066","2.30014414921138","2.39038998566224","2.59881373507551","2.70136895333583","",
"East Asia & Pacific","EAS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45252767099272","1.57173660557695","1.58384308638918","1.54200572099122","1.54981076711584","1.47816285840737","1.44298498635105","1.42577502928549","1.46324977409824","1.47193619664901","1.44666214707034","1.44615916283508","1.40098523837293","1.47719839266342","1.52079558334015","1.51810264449971","1.50045021658455","1.52331863015237","1.55657653735447","1.56882313771287","1.57783922293991","1.68302848860282","1.58858337338209","1.57813568555316","1.59418812067238","1.6516558297636","1.70567805097502","1.76941480213587","",
"Europe & Central Asia (excluding high income)","ECA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38146930167233","3.76097510242792","4.15062791359887","3.62338866203671","3.65481915221045","3.90990381517018","2.96949619280589","3.33223249682521","3.35469288000658","3.38822098976474","3.54065060856634","3.31862562388348","2.96206835208134","2.90005992973799","2.88494430625951","2.79657901686577","2.7887475063092","3.22081877777924","2.99974401649865","2.79458282144735","2.99893330166324","3.09532519006928","3.1894766625807","3.47041655352821","",
"Europe & Central Asia","ECS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75658185803119","2.66935628699457","2.59830687522062","2.51630574914108","2.51054453782263","2.39936081261706","2.31498184999384","2.15083564711027","2.1261046294165","2.11441402883759","1.98790929577342","1.9764610270986","1.94980415173953","1.91685447752814","1.93763689117866","1.92262289071461","1.87813122249185","1.84657815278487","1.80936361792801","1.7827300148581","1.81500337415604","1.92777818515026","1.86699616192982","1.79628398942846","1.83915702421271","1.80663207554173","1.7702173227035","1.74070989332013","",
"Ecuador","ECU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51774962190404","1.36126250254787","1.32615781291104","1.23085686306647","1.16670042356755","1.45806109149185","1.28208974813281","1.94507373835966","1.66178970388415","1.7727742517294","1.96296426339534","1.50747754698772","1.45207595274333","1.56937598177954","1.76889198532555","2.2785533646602","1.9403327987762","2.29840279075247","2.02982587683564","2.56823582019659","2.66504173599459","3.11741808812028","3.01055129218138","3.09511005659875","2.94545286467451","2.95825944433079","2.89575416212781","2.67414897305897","",
"Egypt, Arab Rep.","EGY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05156071715505","3.96855867555022","3.64477205665769","3.79614605095093","3.38102084831057","3.29671391752577","3.31628571428571","3.2406862745098","3.12794245858762","2.88999623918766","2.79627696590118","2.70204811443433","2.68259335489562","3.13925285754112","3.44721562417524","3.34083832335329","3.02565423449413","2.85393686165274","2.74037558685446","2.50212808807734","2.29304299274149","2.13727691421992","2.05349743079728","1.93158777623806","1.66618374984909","1.624552554507","1.71228412388791","1.73345542843032","",
"Euro area","EMU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62204065518304","2.51801949413502","2.44237836591255","2.32299854699974","2.21713257911967","2.14808369234713","2.05919564676806","1.94093223538718","1.92518897580844","1.88625874502142","1.83524926055334","1.82758163968328","1.7903884163149","1.73924587657139","1.72471791132256","1.72269107611199","1.70624232767661","1.6614534909475","1.60618677983578","1.55872486901149","1.59584011274016","1.69453187251642","1.61918132501315","1.55454032459888","1.5506798005184","1.4928007599212","1.45518479421275","1.38535231939843","",
"Eritrea","ERI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0387476497997","13.3946018563752","20.8282648068554","21.9593521752937","12.8311476006847","35.2774688989993","39.6065165138431","32.6556710414607","22.1367915273299","20.6718782838549","20.8657452739956","","","","","","","","","","","","","",
"Spain","ESP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37256611304895","2.24897794949547","2.18569978114143","2.02930615228556","1.94697518440274","1.91747885504241","1.90744846433889","1.86639003607373","1.76187519467532","1.67583182285846","1.67464018973291","1.75523458900652","1.72551798839458","1.6329968207134","1.45648669136567","1.42040917418404","1.42692879199461","1.38239415581485","1.36436554911139","1.35646234711655","1.35945304052026","1.34612903763922","1.37684809045686","1.32360219840379","1.40756583741821","1.25928852911744","1.23435696722886","1.17608930900212","",
"Estonia","EST","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.958099774776395","0.873596983514556","1.04677213739524","1.0674916125659","1.28711398665105","1.37632742753335","1.50221390207228","1.66712975826619","1.74304847466035","1.69968869943941","1.89925681255161","1.85701364694258","1.99798109119559","2.09296088276089","2.20912691062968","1.70330204158449","1.67990290161229","1.88825632302068","1.89851615973831","1.93360811273837","2.01359568073952","",
"Ethiopia","ETH","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.63625166214623","6.80970643579704","6.44794707491076","3.92928542064138","2.43346623280462","2.17180060137338","2.02813246350594","1.57362336234692","1.48717475819468","2.7096109400187","6.06448946501535","9.66283129546141","7.55585535974611","4.31590109782869","3.69107896393145","3.23870682054439","3.07583894543586","2.76307982266566","2.26683978226322","1.86314851711505","1.48936954007778","1.18355395956776","1.13378246661117","1.09070744610966","0.868362090380475","0.806417116516245","0.730052323499055","0.707540718222384","",
"European Union","EUU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79344942393752","2.69454818869133","2.60953271665786","2.52112121189508","2.39022973868465","2.29653438733476","2.19532569671797","2.06619440726082","2.03524304839447","1.99269818619648","1.94019359719882","1.91788313838629","1.87724182261895","1.8415898628895","1.8392822011162","1.83707077688192","1.80652618538094","1.76193326609464","1.7057710729396","1.66762851574714","1.68755093494475","1.77651801284154","1.70999071656952","1.64062018527047","1.63137577227675","1.56438438338771","1.52768149730887","1.48697831738742","",
"Fragile and conflict affected situations","FCS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.00687494526944","","4.0736946738977","","","3.23453145864927","3.29300351719691","4.13786558091125","3.84438011928799","3.5022752652424","3.68513419223504","4.18340136318045","3.28624659644001","3.09881659536502","2.72437408206245","2.57454013121382","2.35504187087685","2.2280619862696","2.78799350133449","2.61222108599315","2.91801354303086","2.97281076398707","3.08322614041723","3.65419238871243","4.54760254377619","",
"Finland","FIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56213356958595","1.48378312327619","1.51302054719262","1.7214415491824","1.84320935275539","1.80995475113122","1.69993830424819","1.42254149924916","1.53047227121301","1.53515505066012","1.46317555780765","1.22310377157804","1.24114750368778","1.14451283258445","1.15463722865486","1.323357678681","1.34467462155392","1.34195526410239","1.32144553744192","1.18070145350084","1.27406290814667","1.43126239442299","1.37199358631748","1.36994651265562","1.40345257341348","1.40259076021206","1.32168677046593","1.29620692983303","",
"Fiji","FJI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22285210380449","2.45912993315202","2.28434343434343","2.34720861900098","1.99365851539765","1.95915129883006","1.844409519533","1.76116063372911","1.54283801874163","1.47861466706361","1.36403681988031","1.22604763025122","1.90247924847048","1.97650995967867","1.67751009856116","1.6102762500652","1.71575938748871","1.43380539425518","1.74254104931503","2.21952588227978","1.52095279892181","1.78657926642521","1.60512894970238","1.61040112284849","1.48884768807236","1.38475475605021","0.955220390506255","1.13160835177355","",
"France","FRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.52770043165591","3.42859595347626","3.33970321935866","3.3478806174757","3.20326237354212","3.2019219717103","3.16720684118026","2.96734524276981","2.87445887445887","2.82795238120884","2.65032647029385","2.59274698382782","2.47101096543937","2.40750367887693","2.42626825377809","2.48461315787224","2.49538216932825","2.40098917706653","2.3448860849516","2.2754629510657","2.25783500764085","2.48301072141193","2.33417280424482","2.25665813943099","2.23893577596555","2.22242603259369","2.24847112404564","2.09994271010074","",
"Faroe Islands","FRO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80145224765811","1.79395209821725","1.78317027682097","1.66832793289402","1.6131661692941","1.24868216929966","1.28261921013258","","","","1.871622565898","1.46243422997101","1.61980464787772","1.60404717949334","1.14481839629812","1.18813059544764","",
"United Kingdom","GBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76897459500343","3.61395698590674","3.56232123221255","3.68179040258285","3.45634288944761","3.21123472943224","3.02457340082341","2.7672226593033","2.63962436493675","2.46653038864139","2.39852150030762","2.32851787812675","2.26758715724896","2.30019334238659","2.3604075403165","2.41586232452149","2.34860454128612","2.27997892391714","2.22101562611082","2.22182846417067","2.34896159968729","2.50224300965117","2.41651173734272","2.32279805863611","2.22376957182054","2.09644490990801","1.97782729136699","1.94655094280934","",
"Georgia","GEO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21017303095685","1.25358768122438","1.13697396112588","0.924374863714245","0.615582487730672","0.740186006346031","1.00053299170362","1.06848912239718","1.37383892695902","3.33916690563876","5.21830393055473","9.15911651150832","8.52011839693249","5.60659704990026","3.9024527954706","3.24760629246872","3.1046060682171","2.52812477460625","2.51758231737108","2.34132524386819","",
"Ghana","GHA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43788218372216","0.43084530635458","0.468869335601843","0.627386943678119","0.64936895152299","0.686965729190878","0.694466858789625","0.758839996387889","0.640673093035357","0.659996882395454","0.767876965772433","0.768034674778181","1.02115458981678","0.608709585061478","0.599647988211698","0.697575641232993","0.634514033475153","0.598185497137593","0.371050446892927","0.509249881411555","0.398444619594323","0.455352363073505","0.380677683292731","0.592259762335199","0.80416525577152","0.533396427241305","0.47904247004593","0.486640084655782","",
"Gibraltar","GIB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38019187602236","1.69438207708291","1.34050610488822","1.35591102753964","","","1.17267137144351","1.25500851479341","1.59510626395939","1.53463745062335","3.10021066450945","3.32468040979079","2.44118141486197","2.22856432956749","","","","","","","","2.98052820920924","3.08957442854488","3.84615384615385","","",
"Gambia, The","GMB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.810531317253137","0.958392269816802","1.09274310902386","0.578908745403564","0.490257621015372","0.338576188026789","0.310370827289665","0.367245635075677","0.463277797997547","0.519690011495763","0.481928244328362","0.431932626093386","0.424507189603589","0.357026296999104","0.390720316085442","0.410205890900591","0.3336981037168","0.478245106661106","0.425347640787825","0.569181600348732","1.77718804228381","0.787806622057018","","","1.22435360526411","1.14838770842972","1.71582039423336","","",
"Guinea-Bissau","GNB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08063472061801","","","","","0.855925838203038","0.870947718360914","0.701776941322044","0.676895594755814","1.4047619047619","","2.57483257764034","1.57622020135278","1.53016512672596","1.57542880051431","","2.0648500552479","","","","1.66440130279794","2.02123680442557","1.58478818051288","2.46004108036642","2.11469343254215","1.93603630056665","1.76031029926057","",
"Equatorial Guinea","GNQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3602553215217","2.43058903617806","","","","","","","","","","","","1.821652801753","1.82723698800902","3.63940046433778","","","","","1.07239635274765","","",
"Greece","GRC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60559876799642","3.23420728602264","3.26210962924243","2.99295275351493","3.11742869538428","3.09194230036879","3.07634923892656","3.05356762832857","3.16277772220478","3.19491778767436","3.34020811197844","3.36046994428339","3.46535531989253","3.25141285697589","3.0773745745908","2.49389475230342","2.60567252906644","2.83659627763865","2.78341887011167","2.6793059209751","2.9830523447576","3.22484113723229","2.72700992554632","2.47694916594082","2.40769137543344","2.36114784290909","2.34800269913698","2.60335790777836","",
"Grenada","GRD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59123879069084","1.53487921716963","1.47113968233937","1.0798834963818","1.2537089066004","1.07871278967974","1.07969573590253","0.989822373680011","0.820603086879233","0.742815312863742","0.720836747296261","0.675600909681102","0.818335288983714","1.0520633376755","0.762245035670394","0.815655231679675","0.479415923584516","0.383913781374001","0.431829471323734","0.398456442250493","0.42542122803668","0.390659207646258","0.410755654730041","0.414299765772165","0.44527422740847","0.463793627713795","0.418365484505718","0.430086248874515","",
"Guam","GUM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.66312234565303","1.58373678124318","0.905828314299201","0.603363064914143","0.983625618774683","0.976384048062239","1.01412639268439","0.915520348745644","0.78782295814437","","","","1.76599077184906","2.06397395691769","2.30493356495793","2.2030811202478","2.81610458981392","2.24354503163041","1.31488813689359","1.4348958259383","1.58746376163778","1.53318454470195","1.37543688813925","1.25812293597529","1.17645544462694","1.17603259896113","1.27656352811911","1.4259140237234","",
"High income","HIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48171989386151","3.39354750594264","3.29508732507211","3.05648725644487","2.9709556517482","2.81200558463359","2.61203176139867","2.41950088144818","2.35884294001848","2.3546208558232","2.31389652501563","2.23594641242484","2.23642321456452","2.27151085612168","2.38367116641113","2.46671724564132","2.48334397438516","2.50029787120139","2.47684504745696","2.45313603290644","2.55795971762272","2.81095719155528","2.77050556239971","2.67977595803676","2.61490135903179","2.51135514120677","2.4342252508509","2.41564626711715","",
"Hong Kong SAR, China","HKG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85374554102259","2.670795406708","2.20148360851878","1.54468554615668","","1.15782978535854","","","","","","","0.729929060458941","0.822610515328626","0.809187514419362","0.998264922159563","0.682692754206461","0.641478464457184","0.692430000775615","0.776007932620676","0.953978192715484","1.07491069621038","1.07445720815541","1.13130910330426","1.14601887097912","1.5464235615184","1.63686730628056","1.56993328978296","",
"Heavily indebted poor countries (HIPC)","HPC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.49443067675084","2.7267868168528","2.75550835290919","2.13743944937057","1.95611384186818","2.15919228650102","1.68020124788979","1.54794915659624","1.48637106129314","1.48783232104155","2.09834230168858","2.45820478718328","2.09068882764405","1.95943927263065","1.86550559173699","1.65926125392039","1.93489184032535","1.70505188074631","1.72988544196104","1.41293355124516","1.40931831057227","1.41671647126017","1.41226230524486","1.34002765171131","1.18373554889084","1.29976646363265","1.34063035494043","1.15689833545675","",
"Croatia","HRV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.20320483543388","8.18769992132015","7.54417042554707","5.61204183604448","4.42962861784193","3.03005577704415","2.70277377235064","2.72961250304071","2.04683954655462","1.75797978936939","1.75964410361559","1.68416339322181","1.6292097266739","1.83948113001405","1.80263365456761","1.70262502833331","1.77782065885804","1.69126922827579","1.65648504114238","1.58663683125661","1.54958414583126","",
"Haiti","HTI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0875643082369862","0.0825775512176266","0.091324151627666","0.0752949091022873","0.0919615016327432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Hungary","HUN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0892763621624","2.10686986218338","1.8429015805007","1.76322100898215","1.32472748303328","1.25906121723626","1.47668440278226","1.2721641748015","1.43361259969176","1.51761519243999","1.57495190249116","1.59850339186567","1.6489267264021","1.47877008299703","1.41835862363753","1.22899494300262","1.27729975921585","1.18901040253731","1.1372230917753","1.03836376981184","1.05199698043203","1.03972039293571","0.952406294294646","0.874471475247754","0.847669542807512","",
"IBRD only","IBD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90000351557646","2.76216539291912","2.50202859481413","2.23400260428983","2.49706200783804","2.31974709568403","2.25757348285907","2.19791985082481","2.12088555928955","2.11348861378046","1.96601045051894","2.02642846819145","1.95482375473225","2.05083894714121","2.10869471416587","2.06884949633604","2.01241618822549","1.99555965242211","1.97201096183901","1.93110619169519","1.94492043621583","2.13621918387547","1.9811671030808","1.90262115081701","1.95386472281435","1.98144434470194","2.03657982882883","2.07181070526045","",
"IDA & IBRD total","IBT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93822342916409","2.7927714063013","2.5555611761618","2.29389032789455","2.51745127294933","2.35810959764076","2.28173330025758","2.22043097467602","2.13462483454738","2.12035921236354","1.99555089799002","2.05581724915386","1.97061762850153","2.05852744270783","2.12086121582129","2.06295975387204","2.01363415300221","1.98630135546642","1.9592734931529","1.91800244944186","1.93305113251636","2.11428060810565","1.95213343810225","1.87933506154649","1.92898075313599","1.9509686522901","1.99699154970204","2.03049431885051","",
"IDA total","IDA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.22339159155264","3.12592773002414","3.13817036721246","2.92512879614394","2.77233911230964","2.8873243168551","2.64740434309434","2.58906888438475","2.34781399332236","2.22931616955729","2.49788409338212","2.50114130146679","2.20409774799593","2.17931827323324","2.30240667645264","1.98684716551046","2.02985712499766","1.85851421180375","1.78397236509808","1.71187016710642","1.75501900945378","1.7843908628445","1.54093417698807","1.53352891684941","1.58699899505547","1.54654528186687","1.49249202722916","1.51047291483553","",
"IDA blend","IDB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.33116210376466","4.11091720887455","4.05493655584508","4.1377873027657","3.89546984638197","4.01135075685828","3.67045085924987","3.75019006153748","3.50797491944017","3.29942372668696","3.63287275557127","3.25879107898848","2.83778184240999","2.86056942946965","3.01797937301472","2.4493972443623","2.39394889387182","2.1651782561721","2.00383072293539","2.05054624869836","2.06197749502955","2.15086402432188","1.65861241432671","1.62849570775363","1.6210586035054","1.59280933223204","1.6103398017167","1.73138015182977","",
"Indonesia","IDN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.52803555438421","1.38933906028756","1.41049090248067","1.32406626789183","1.35687646338744","1.22355739408225","1.26615658011111","1.22630956711201","1.26439254655043","1.49774083699762","1.01911737452387","0.810811466524459","0.684483812752025","0.572791956858986","0.700118902200388","0.909282977682352","0.945716156570129","0.750789096317601","0.716425480370128","0.774786825419629","0.633480984934018","0.612410891294183","0.61758709195193","0.653776702606806","0.711549473406383","0.918769839183065","0.778141412685605","0.886273831969455","",
"IDA only","IDX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12972474050507","2.16694823884424","2.36277487387413","1.92777805400538","1.7599945187232","1.95109000694449","1.59797203035073","1.41210271342935","1.29019381427498","1.29987329321479","1.58309975778913","1.82076827319067","1.64100923415659","1.54582364354495","1.61728625689687","1.50556779305763","1.65777097536693","1.53134105813184","1.53323213163197","1.298381897083","1.4058601689294","1.40196332817046","1.37504497178144","1.39665433069007","1.54207776189069","1.48373002858261","1.32314772722284","1.19845420536441","",
"Isle of Man","IMN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6143714433746","3.42329347730907","3.14621461008493","2.90997432785859","2.70483970550932","2.82354224581393","2.66467372759574","2.57848357218744","2.47276822581585","2.64773242618555","2.72731141726259","2.95719564737565","2.94892990642886","2.92443554621512","2.8268668303915","2.6777769322369","2.82875224798097","2.75490766621191","2.52680863026345","2.34263388324002","2.55019344395199","2.89349710451305","2.70746595386523","2.65158495242875","2.53547653435491","2.46411827633748","2.48815792057442","2.42300657802634","",
"Not classified","INX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19927354861417","1.10532809827593","1.2033421339426","1.25376740893877","1.20395731818598","1.13907260799168","1.10858413227443","1.014223564297","0.990115984445743","0.924066066104838","0.82420624621367","0.751381409052796","0.695830129238616","0.703894574930032","0.634073366906547","0.586638139663064","0.568204199655251","0.541659437701696","0.513131685782691","0.508795316423103","0.576174818388548","0.60148134781109","0.579029050481477","0.537771700736538","0.515255435751819","0.501873320464438","0.474963953110922","0.417895565712901","",
"Iran, Islamic Rep.","IRN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92574884128027","4.31236164502281","2.95420411553587","2.20333798622438","1.80058882230364","1.7304209850423","2.13221211585814","2.21610252970807","2.29967595225717","2.57087491353171","2.7159553610655","2.45513068793556","2.34006530935248","2.46587651932884","2.18888874918292","2.42083731124539","2.85449205850472","3.09159441917829","3.38357471693398","2.76492015972986","2.79009147629293","3.15421322748163","2.89901393228338","2.41161265038282","2.8088617446573","2.344930845445","2.32788902618586","","",
"Iraq","IRQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.67557807777108","2.24258030532454","1.89757172208062","2.18609503234759","2.18307710520838","2.65838557947636","2.58538933978137","3.17875670580061","2.7773375441458","3.39626678643914","4.25923077684366","7.77206811089512","",
"Iceland","ISL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.174971136997807","0.15023784053035","0.132960346531946","0.12289565134132","","","","",
"Israel","ISR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0855873228143","13.5956605452501","13.781876110288","17.682794524195","12.4706172191064","13.2620322397206","11.6172990166752","8.85916824792948","8.67500834476182","8.41495338079118","7.8581179410075","7.34280473374664","7.07448369560749","7.28815903399597","8.2569784904523","8.45962904289978","8.13773962265498","7.57301949009211","7.40575031865679","6.67994595902738","6.50267617090815","6.71870641446865","6.21340377406537","5.87271060312032","5.67843197685431","5.77056238303411","5.92334423997469","5.43680547663664","",
"Italy","ITA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20800575481651","2.15298926297012","1.98542402606653","1.95928852202247","1.90010604748373","1.9376179032194","1.85858728551254","1.65484006553619","1.79085945279688","1.83392648730807","1.85401229610954","1.89774502692458","1.96286298226008","1.89330863007589","1.92354813967135","1.92671428360931","1.89703863004905","1.8096622950466","1.7198228521654","1.63244307914467","1.72508566291623","1.75290105472645","1.69559076391421","1.67509134660023","1.6273830134052","1.59092253164517","1.47629232491644","1.3135260409282","",
